CVE,CVSS,EPSS,KEV,Priority
CVE-2025-7190,6.3,0.00062,0,63.031
CVE-2022-0582,6.3,0.00062,0,63.031
CVE-2025-11213,6.3,0.00061,0,63.0305
CVE-2025-11212,6.3,0.00061,0,63.0305
CVE-2025-11208,6.3,0.00061,0,63.0305
CVE-2025-1374,6.3,0.00061,0,63.0305
CVE-2024-12478,6.3,0.00061,0,63.0305
CVE-2025-6848,6.3,0.0006,0,63.03
CVE-2024-0462,6.3,0.0006,0,63.03
CVE-2024-0463,6.3,0.0006,0,63.03
CVE-2024-0461,6.3,0.00059,0,63.0295
CVE-2025-11216,6.3,0.00059,0,63.0295
CVE-2024-45319,6.3,0.00059,0,63.0295
CVE-2025-12266,6.3,0.00058,0,63.029
CVE-2025-60723,6.3,0.00055,0,63.0275
CVE-2025-9241,6.3,0.00054,0,63.027
CVE-2024-28141,6.3,0.00053,0,63.0265
CVE-2023-7097,6.3,0.00053,0,63.0265
CVE-2023-7111,6.3,0.00053,0,63.0265
CVE-2025-3398,6.3,0.00052,0,63.026
CVE-2024-9009,6.3,0.00052,0,63.026
CVE-2025-11607,6.3,0.00052,0,63.026
CVE-2025-12203,6.3,0.00052,0,63.026
CVE-2025-8500,6.3,0.00051,0,63.0255
CVE-2025-7627,6.3,0.00051,0,63.0255
CVE-2025-3807,6.3,0.0005,0,63.025
CVE-2025-8963,6.3,0.00049,0,63.0245
CVE-2025-7188,6.3,0.00048,0,63.024
CVE-2025-12922,6.3,0.00048,0,63.024
CVE-2025-7189,6.3,0.00048,0,63.024
CVE-2025-7939,6.3,0.00048,0,63.024
CVE-2025-6850,6.3,0.00048,0,63.024
CVE-2025-6847,6.3,0.00048,0,63.024
CVE-2025-7187,6.3,0.00048,0,63.024
CVE-2025-7186,6.3,0.00048,0,63.024
CVE-2025-11605,6.3,0.00047,0,63.0235
CVE-2025-43400,6.3,0.00047,0,63.0235
CVE-2025-3842,6.3,0.00046,0,63.023
CVE-2025-10740,6.3,0.00046,0,63.023
CVE-2025-12249,6.3,0.00046,0,63.023
CVE-2025-9841,6.3,0.00046,0,63.023
CVE-2024-9902,6.3,0.00046,0,63.023
CVE-2025-2350,6.3,0.00046,0,63.023
CVE-2025-8859,6.3,0.00046,0,63.023
CVE-2025-36361,6.3,0.00044,0,63.022
CVE-2025-5406,6.3,0.00044,0,63.022
CVE-2025-10928,6.3,0.00044,0,63.022
CVE-2025-11905,6.3,0.00044,0,63.022
CVE-2025-11354,6.3,0.00044,0,63.022
CVE-2025-10471,6.3,0.00043,0,63.0215
CVE-2024-10506,6.3,0.00043,0,63.0215
CVE-2025-10764,6.3,0.00043,0,63.0215
CVE-2025-10391,6.3,0.00043,0,63.0215
CVE-2025-10291,6.3,0.00043,0,63.0215
CVE-2025-11346,6.3,0.00042,0,63.021
CVE-2025-10398,6.3,0.00042,0,63.021
CVE-2025-2419,6.3,0.00042,0,63.021
CVE-2025-2384,6.3,0.00042,0,63.021
CVE-2025-62523,6.3,0.00041,0,63.0205
CVE-2023-38745,6.3,0.0004,0,63.02
CVE-2023-42887,6.3,0.0004,0,63.02
CVE-2025-3408,6.3,0.00039,0,63.0195
CVE-2025-3409,6.3,0.00039,0,63.0195
CVE-2024-10169,6.3,0.00039,0,63.0195
CVE-2025-55996,6.3,0.00039,0,63.0195
CVE-2025-3407,6.3,0.00039,0,63.0195
CVE-2025-9666,6.3,0.00039,0,63.0195
CVE-2024-10415,6.3,0.00039,0,63.0195
CVE-2025-12223,6.3,0.00038,0,63.019
CVE-2025-11511,6.3,0.00038,0,63.019
CVE-2025-49961,6.3,0.00038,0,63.019
CVE-2025-11597,6.3,0.00038,0,63.019
CVE-2025-11509,6.3,0.00038,0,63.019
CVE-2025-63562,6.3,0.00038,0,63.019
CVE-2025-53421,6.3,0.00038,0,63.019
CVE-2025-12268,6.3,0.00038,0,63.019
CVE-2025-6027,6.3,0.00038,0,63.019
CVE-2025-53236,6.3,0.00038,0,63.019
CVE-2025-12222,6.3,0.00038,0,63.019
CVE-2025-12344,6.3,0.00038,0,63.019
CVE-2025-49952,6.3,0.00038,0,63.019
CVE-2024-41109,6.3,0.00037,0,63.0185
CVE-2025-9667,6.3,0.00037,0,63.0185
CVE-2025-12305,6.3,0.00037,0,63.0185
CVE-2025-9665,6.3,0.00037,0,63.0185
CVE-2025-10567,6.3,0.00036,0,63.018
CVE-2025-11908,6.3,0.00036,0,63.018
CVE-2025-61762,6.3,0.00036,0,63.018
CVE-2025-12347,6.3,0.00036,0,63.018
CVE-2025-12346,6.3,0.00036,0,63.018
CVE-2024-12235,6.3,0.00035,0,63.0175
CVE-2025-5347,6.3,0.00035,0,63.0175
CVE-2025-5343,6.3,0.00035,0,63.0175
CVE-2025-11606,6.3,0.00034,0,63.017
CVE-2025-12862,6.3,0.00034,0,63.017
CVE-2025-10846,6.3,0.00033,0,63.0165
CVE-2025-52757,6.3,0.00033,0,63.0165
CVE-2025-11554,6.3,0.00033,0,63.0165
CVE-2025-10845,6.3,0.00033,0,63.0165
CVE-2025-10218,6.3,0.00033,0,63.0165
CVE-2025-10844,6.3,0.00033,0,63.0165
CVE-2025-40594,6.3,0.00033,0,63.0165
CVE-2025-54384,6.3,0.00033,0,63.0165
CVE-2025-27093,6.3,0.00033,0,63.0165
CVE-2025-10477,6.3,0.00033,0,63.0165
CVE-2025-11516,6.3,0.00032,0,63.016
CVE-2025-11613,6.3,0.00032,0,63.016
CVE-2025-11589,6.3,0.00032,0,63.016
CVE-2025-11588,6.3,0.00032,0,63.016
CVE-2025-11603,6.3,0.00032,0,63.016
CVE-2025-11611,6.3,0.00032,0,63.016
CVE-2025-11610,6.3,0.00032,0,63.016
CVE-2025-11600,6.3,0.00032,0,63.016
CVE-2025-11612,6.3,0.00032,0,63.016
CVE-2025-11552,6.3,0.00032,0,63.016
CVE-2025-11591,6.3,0.00032,0,63.016
CVE-2025-11853,6.3,0.00032,0,63.016
CVE-2025-11593,6.3,0.00032,0,63.016
CVE-2025-11590,6.3,0.00032,0,63.016
CVE-2025-11553,6.3,0.00032,0,63.016
CVE-2025-11592,6.3,0.00032,0,63.016
CVE-2025-11551,6.3,0.00032,0,63.016
CVE-2025-5107,6.3,0.0003,0,63.015
CVE-2025-3856,6.3,0.0003,0,63.015
CVE-2025-24115,6.3,0.0003,0,63.015
CVE-2023-42914,6.3,0.00029,0,63.0145
CVE-2024-57893,6.3,0.00029,0,63.0145
CVE-2025-4353,6.3,0.00029,0,63.0145
CVE-2025-4352,6.3,0.00029,0,63.0145
CVE-2025-11909,6.3,0.00028,0,63.014
CVE-2025-12243,6.3,0.00028,0,63.014
CVE-2025-12263,6.3,0.00028,0,63.014
CVE-2025-12931,6.3,0.00028,0,63.014
CVE-2025-11667,6.3,0.00028,0,63.014
CVE-2025-12262,6.3,0.00028,0,63.014
CVE-2025-11629,6.3,0.00028,0,63.014
CVE-2025-5403,6.3,0.00028,0,63.014
CVE-2025-11910,6.3,0.00028,0,63.014
CVE-2025-11912,6.3,0.00028,0,63.014
CVE-2025-11911,6.3,0.00028,0,63.014
CVE-2025-12939,6.3,0.00028,0,63.014
CVE-2025-12238,6.3,0.00028,0,63.014
CVE-2025-12612,6.3,0.00028,0,63.014
CVE-2025-12926,6.3,0.00028,0,63.014
CVE-2025-12930,6.3,0.00028,0,63.014
CVE-2025-12933,6.3,0.00028,0,63.014
CVE-2025-4243,6.3,0.00027,0,63.0135
CVE-2025-12254,6.3,0.00027,0,63.0135
CVE-2025-12252,6.3,0.00027,0,63.0135
CVE-2025-12255,6.3,0.00027,0,63.0135
CVE-2024-42161,6.3,0.00027,0,63.0135
CVE-2025-12256,6.3,0.00027,0,63.0135
CVE-2025-4244,6.3,0.00027,0,63.0135
CVE-2025-12242,6.3,0.00027,0,63.0135
CVE-2025-30429,6.3,0.00027,0,63.0135
CVE-2025-1576,6.3,0.00027,0,63.0135
CVE-2025-24212,6.3,0.00027,0,63.0135
CVE-2025-12261,6.3,0.00027,0,63.0135
CVE-2024-30113,6.3,0.00026,0,63.013
CVE-2025-11904,6.3,0.00026,0,63.013
CVE-2025-12327,6.3,0.00026,0,63.013
CVE-2025-12329,6.3,0.00026,0,63.013
CVE-2025-12328,6.3,0.00026,0,63.013
CVE-2024-30115,6.3,0.00026,0,63.013
CVE-2025-11902,6.3,0.00026,0,63.013
CVE-2025-11903,6.3,0.00026,0,63.013
CVE-2025-2347,6.3,0.00025,0,63.0125
CVE-2022-0586,6.3,0.00025,0,63.0125
CVE-2025-33012,6.3,0.00025,0,63.0125
CVE-2020-11916,6.3,0.00024,0,63.012
CVE-2025-48386,6.3,0.00023,0,63.0115
CVE-2025-43991,6.3,0.00022,0,63.011
CVE-2025-0967,6.3,0.00021,0,63.0105
CVE-2025-24848,6.3,0.00021,0,63.0105
CVE-2025-11646,6.3,0.0002,0,63.01
CVE-2025-5696,6.3,0.00019,0,63.0095
CVE-2025-5697,6.3,0.00019,0,63.0095
CVE-2025-5698,6.3,0.00019,0,63.0095
CVE-2025-5881,6.3,0.00019,0,63.0095
CVE-2025-48813,6.3,0.00018,0,63.009
CVE-2022-3190,6.3,0.00016,0,63.008
CVE-2025-43448,6.3,0.00014,0,63.007
CVE-2025-62511,6.3,0.00013,0,63.0065
CVE-2024-41012,6.3,0.00012,0,63.006
CVE-2024-38544,6.3,0.00012,0,63.006
CVE-2025-43412,6.3,0.0001,0,63.005
CVE-2024-27005,6.3,9e-05,0,63.0045
CVE-2025-43079,6.3,8e-05,0,63.004
CVE-2025-13057,6.3,0.0,0,63.0
CVE-2019-18860,6.1,0.03435,0,62.7175
CVE-2024-50251,6.2,0.00732,0,62.366
CVE-2025-46818,6.0,0.04403,0,62.2015
CVE-2024-0450,6.2,0.00148,0,62.074
CVE-2024-51058,6.2,0.00102,0,62.051
CVE-2022-4900,6.2,0.0009,0,62.045
CVE-2024-23219,6.2,0.00086,0,62.043
CVE-2024-36618,6.2,0.00075,0,62.0375
CVE-2024-25580,6.2,0.00073,0,62.0365
CVE-2025-62364,6.2,0.00072,0,62.036
CVE-2025-37138,6.2,0.00069,0,62.0345
CVE-2024-5821,6.2,0.00064,0,62.032
CVE-2025-59258,6.2,0.00051,0,62.0255
CVE-2025-46158,6.2,0.00047,0,62.0235
CVE-2023-46048,6.2,0.00046,0,62.023
CVE-2023-39804,6.2,0.00039,0,62.0195
CVE-2023-38369,6.2,0.0003,0,62.015
CVE-2025-43191,6.2,0.00027,0,62.0135
CVE-2025-43240,6.2,0.00024,0,62.012
CVE-2024-31874,6.2,0.00023,0,62.0115
CVE-2024-2905,6.2,0.00021,0,62.0105
CVE-2025-9714,6.2,0.00021,0,62.0105
CVE-2025-36185,6.2,0.0002,0,62.01
CVE-2023-31005,6.2,0.0002,0,62.01
CVE-2024-23223,6.2,0.0002,0,62.01
CVE-2019-20472,6.2,0.0002,0,62.01
CVE-2025-29918,6.2,0.00019,0,62.0095
CVE-2025-43297,6.2,0.00019,0,62.0095
CVE-2025-31275,6.2,0.00019,0,62.0095
CVE-2024-25027,6.2,0.00018,0,62.009
CVE-2025-43318,6.2,0.00018,0,62.009
CVE-2024-35137,6.2,0.00018,0,62.009
CVE-2025-48415,6.2,0.00018,0,62.009
CVE-2025-43279,6.2,0.00018,0,62.009
CVE-2023-45913,6.2,0.00017,0,62.0085
CVE-2025-33176,6.2,0.00017,0,62.0085
CVE-2025-31218,6.2,0.00017,0,62.0085
CVE-2025-12464,6.2,0.00017,0,62.0085
CVE-2025-55334,6.2,0.00017,0,62.0085
CVE-2025-46185,6.2,0.00017,0,62.0085
CVE-2025-54389,6.2,0.00017,0,62.0085
CVE-2025-43211,6.2,0.00016,0,62.008
CVE-2025-21059,6.2,0.00016,0,62.008
CVE-2025-10536,6.2,0.00016,0,62.008
CVE-2024-5569,6.2,0.00016,0,62.008
CVE-2025-54409,6.2,0.00016,0,62.008
CVE-2025-10023,6.2,0.00016,0,62.008
CVE-2025-60419,6.2,0.00015,0,62.0075
CVE-2024-35139,6.2,0.00015,0,62.0075
CVE-2025-43414,6.2,0.00014,0,62.007
CVE-2025-54764,6.2,0.00014,0,62.007
CVE-2025-36083,6.2,0.00012,0,62.006
CVE-2025-12829,6.2,0.00011,0,62.0055
CVE-2023-38473,6.2,0.0001,0,62.005
CVE-2023-38469,6.2,0.0001,0,62.005
CVE-2025-58278,6.2,0.0001,0,62.005
CVE-2023-32329,6.2,0.0001,0,62.005
CVE-2023-38472,6.2,0.0001,0,62.005
CVE-2023-38470,6.2,0.0001,0,62.005
CVE-2023-38267,6.2,9e-05,0,62.0045
CVE-2025-59406,6.2,9e-05,0,62.0045
CVE-2023-38471,6.2,8e-05,0,62.004
CVE-2025-58300,6.2,8e-05,0,62.004
CVE-2025-58301,6.2,8e-05,0,62.004
CVE-2025-54654,6.2,8e-05,0,62.004
CVE-2025-60791,6.2,7e-05,0,62.0035
CVE-2022-48635,6.2,7e-05,0,62.0035
CVE-2025-12910,6.2,5e-05,0,62.0025
CVE-2024-47854,6.1,0.01996,0,61.998
CVE-2024-33893,6.1,0.01215,0,61.6075
CVE-2024-38959,6.1,0.00789,0,61.3945
CVE-2024-27306,6.1,0.00749,0,61.3745
CVE-2024-5278,6.1,0.00701,0,61.3505
CVE-2024-13993,6.1,0.00594,0,61.297
CVE-2023-41703,6.1,0.00544,0,61.272
CVE-2024-33604,6.1,0.00524,0,61.262
CVE-2024-12086,6.1,0.00473,0,61.2365
CVE-2022-23515,6.1,0.00447,0,61.2235
CVE-2023-28370,6.1,0.00447,0,61.2235
CVE-2020-25761,6.1,0.00434,0,61.217
CVE-2024-11694,6.1,0.00429,0,61.2145
CVE-2013-10071,6.1,0.00404,0,61.202
CVE-2017-20209,6.1,0.00376,0,61.188
CVE-2021-47694,6.1,0.00376,0,61.188
CVE-2018-25119,6.1,0.00376,0,61.188
CVE-2022-23520,6.1,0.00366,0,61.183
CVE-2024-40817,6.1,0.00323,0,61.1615
CVE-2024-39097,6.1,0.00315,0,61.1575
CVE-2023-51704,6.1,0.00305,0,61.1525
CVE-2024-34500,6.1,0.00299,0,61.1495
CVE-2022-41444,6.1,0.00285,0,61.1425
CVE-2022-23518,6.1,0.00277,0,61.1385
CVE-2024-40785,6.1,0.00262,0,61.131
CVE-2024-10461,6.1,0.00254,0,61.127
CVE-2025-24854,6.1,0.00253,0,61.1265
CVE-2025-42956,6.1,0.00212,0,61.106
CVE-2024-41177,6.1,0.00204,0,61.102
CVE-2023-49438,6.1,0.00202,0,61.101
CVE-2023-46750,6.1,0.00201,0,61.1005
CVE-2021-31693,6.1,0.00201,0,61.1005
CVE-2024-32489,6.1,0.00199,0,61.0995
CVE-2024-3575,6.1,0.00188,0,61.094
CVE-2023-51296,6.1,0.0017,0,61.085
CVE-2024-56734,6.1,0.00167,0,61.0835
CVE-2024-12020,6.1,0.00146,0,61.073
CVE-2025-42920,6.1,0.00145,0,61.0725
CVE-2021-40732,6.1,0.00142,0,61.071
CVE-2023-46287,6.1,0.00132,0,61.066
CVE-2023-51300,6.1,0.00127,0,61.0635
CVE-2024-40797,6.1,0.00126,0,61.063
CVE-2024-34481,6.1,0.00125,0,61.0625
CVE-2024-39594,6.1,0.00122,0,61.061
CVE-2023-51299,6.1,0.00119,0,61.0595
CVE-2023-51308,6.1,0.00119,0,61.0595
CVE-2016-3709,6.1,0.00116,0,61.058
CVE-2024-14006,6.1,0.00116,0,61.058
CVE-2024-28803,6.1,0.00112,0,61.056
CVE-2024-40857,6.1,0.00111,0,61.0555
CVE-2024-23192,6.1,0.00107,0,61.0535
CVE-2025-30009,6.1,0.00106,0,61.053
CVE-2024-48933,6.1,0.00105,0,61.0525
CVE-2024-44088,6.1,0.00103,0,61.0515
CVE-2025-6430,6.1,0.001,0,61.05
CVE-2025-27654,6.1,0.00099,0,61.0495
CVE-2025-27637,6.1,0.00099,0,61.0495
CVE-2025-27676,6.1,0.00099,0,61.0495
CVE-2025-27653,6.1,0.00099,0,61.0495
CVE-2025-42886,6.1,0.00093,0,61.0465
CVE-2024-55545,6.1,0.00092,0,61.046
CVE-2025-30010,6.1,0.00091,0,61.0455
CVE-2024-2727,6.1,0.0009,0,61.045
CVE-2024-2726,6.1,0.0009,0,61.045
CVE-2025-12471,6.1,0.00089,0,61.0445
CVE-2025-12580,6.1,0.00089,0,61.0445
CVE-2025-45960,6.1,0.00088,0,61.044
CVE-2025-12284,6.1,0.00088,0,61.044
CVE-2025-12001,6.1,0.00088,0,61.044
CVE-2025-36248,6.1,0.00084,0,61.042
CVE-2025-52277,6.1,0.00083,0,61.0415
CVE-2025-29156,6.1,0.00081,0,61.0405
CVE-2025-12450,6.1,0.0008,0,61.04
CVE-2025-12017,6.1,0.0008,0,61.04
CVE-2023-41537,6.1,0.00076,0,61.038
CVE-2025-12193,6.1,0.00074,0,61.037
CVE-2023-51303,6.1,0.00074,0,61.037
CVE-2025-12064,6.1,0.00074,0,61.037
CVE-2025-36054,6.1,0.00072,0,61.036
CVE-2025-45662,6.1,0.00071,0,61.0355
CVE-2025-34080,6.1,0.00066,0,61.033
CVE-2025-12021,6.1,0.00065,0,61.0325
CVE-2020-36862,6.1,0.00064,0,61.032
CVE-2025-55338,6.1,0.00063,0,61.0315
CVE-2025-59269,6.1,0.00063,0,61.0315
CVE-2025-34512,6.1,0.00063,0,61.0315
CVE-2025-55682,6.1,0.00062,0,61.031
CVE-2025-55332,6.1,0.00062,0,61.031
CVE-2025-55333,6.1,0.00062,0,61.031
CVE-2025-55330,6.1,0.00062,0,61.031
CVE-2025-55337,6.1,0.00062,0,61.031
CVE-2025-27679,6.1,0.00062,0,61.031
CVE-2025-32731,6.1,0.00062,0,61.031
CVE-2025-61933,6.1,0.00056,0,61.028
CVE-2025-26408,6.1,0.00054,0,61.027
CVE-2025-63785,6.1,0.00054,0,61.027
CVE-2024-28140,6.1,0.00054,0,61.027
CVE-2025-40719,6.1,0.00053,0,61.0265
CVE-2025-40720,6.1,0.00053,0,61.0265
CVE-2025-42893,6.1,0.00052,0,61.026
CVE-2025-22247,6.1,0.00052,0,61.026
CVE-2025-54571,6.1,0.00051,0,61.0255
CVE-2025-56313,6.1,0.00051,0,61.0255
CVE-2025-50574,6.1,0.00049,0,61.0245
CVE-2025-55035,6.1,0.00048,0,61.024
CVE-2025-42924,6.1,0.00048,0,61.024
CVE-2024-57874,6.1,0.00047,0,61.0235
CVE-2023-22351,6.1,0.00047,0,61.0235
CVE-2025-55887,6.1,0.00046,0,61.023
CVE-2025-56200,6.1,0.00046,0,61.023
CVE-2024-9098,6.1,0.00045,0,61.0225
CVE-2025-24208,6.1,0.00044,0,61.022
CVE-2025-56807,6.1,0.00044,0,61.022
CVE-2025-52179,6.1,0.00044,0,61.022
CVE-2025-52180,6.1,0.00044,0,61.022
CVE-2025-29429,6.1,0.00043,0,61.0215
CVE-2025-20351,6.1,0.00043,0,61.0215
CVE-2025-43804,6.1,0.00043,0,61.0215
CVE-2025-52583,6.1,0.00043,0,61.0215
CVE-2025-43229,6.1,0.00043,0,61.0215
CVE-2025-56382,6.1,0.00043,0,61.0215
CVE-2025-61319,6.1,0.00043,0,61.0215
CVE-2025-11498,6.1,0.00043,0,61.0215
CVE-2025-59999,6.1,0.00041,0,61.0205
CVE-2025-59996,6.1,0.00041,0,61.0205
CVE-2025-59995,6.1,0.00041,0,61.0205
CVE-2025-60002,6.1,0.00041,0,61.0205
CVE-2025-60009,6.1,0.00041,0,61.0205
CVE-2025-60000,6.1,0.00041,0,61.0205
CVE-2025-59997,6.1,0.00041,0,61.0205
CVE-2025-59998,6.1,0.00041,0,61.0205
CVE-2025-60001,6.1,0.00041,0,61.0205
CVE-2025-59994,6.1,0.00041,0,61.0205
CVE-2025-59988,6.1,0.00041,0,61.0205
CVE-2025-59993,6.1,0.00041,0,61.0205
CVE-2025-59985,6.1,0.00041,0,61.0205
CVE-2025-54759,6.1,0.00041,0,61.0205
CVE-2025-59981,6.1,0.00041,0,61.0205
CVE-2025-59982,6.1,0.00041,0,61.0205
CVE-2025-59983,6.1,0.00041,0,61.0205
CVE-2025-59992,6.1,0.00041,0,61.0205
CVE-2025-59984,6.1,0.00041,0,61.0205
CVE-2025-59986,6.1,0.00041,0,61.0205
CVE-2025-59987,6.1,0.00041,0,61.0205
CVE-2025-59989,6.1,0.00041,0,61.0205
CVE-2025-59990,6.1,0.00041,0,61.0205
CVE-2025-59991,6.1,0.00041,0,61.0205
CVE-2025-61454,6.1,0.0004,0,61.02
CVE-2025-54880,6.1,0.0004,0,61.02
CVE-2024-12374,6.1,0.0004,0,61.02
CVE-2025-61456,6.1,0.0004,0,61.02
CVE-2025-62264,6.1,0.00039,0,61.0195
CVE-2025-60374,6.1,0.00039,0,61.0195
CVE-2025-61427,6.1,0.00039,0,61.0195
CVE-2025-57240,6.1,0.00039,0,61.0195
CVE-2025-62266,6.1,0.00039,0,61.0195
CVE-2025-45778,6.1,0.00039,0,61.0195
CVE-2025-61532,6.1,0.00039,0,61.0195
CVE-2025-62413,6.1,0.00039,0,61.0195
CVE-2025-49175,6.1,0.00039,0,61.0195
CVE-2025-33026,6.1,0.00038,0,61.019
CVE-2025-33027,6.1,0.00038,0,61.019
CVE-2025-33028,6.1,0.00038,0,61.019
CVE-2025-57879,6.1,0.00038,0,61.019
CVE-2025-57872,6.1,0.00038,0,61.019
CVE-2025-57878,6.1,0.00038,0,61.019
CVE-2025-56243,6.1,0.00038,0,61.019
CVE-2025-28380,6.1,0.00037,0,61.0185
CVE-2025-11712,6.1,0.00037,0,61.0185
CVE-2025-60859,6.1,0.00036,0,61.018
CVE-2025-62267,6.1,0.00036,0,61.018
CVE-2025-60950,6.1,0.00036,0,61.018
CVE-2025-62800,6.1,0.00036,0,61.018
CVE-2025-63448,6.1,0.00035,0,61.0175
CVE-2025-63447,6.1,0.00035,0,61.0175
CVE-2025-63446,6.1,0.00035,0,61.0175
CVE-2025-63418,6.1,0.00035,0,61.0175
CVE-2025-58070,6.1,0.00034,0,61.017
CVE-2025-26258,6.1,0.00034,0,61.017
CVE-2025-58115,6.1,0.00034,0,61.017
CVE-2025-5770,6.1,0.00034,0,61.017
CVE-2025-64100,6.1,0.00034,0,61.017
CVE-2025-54806,6.1,0.00034,0,61.017
CVE-2025-9550,6.1,0.00034,0,61.017
CVE-2025-62359,6.1,0.00033,0,61.0165
CVE-2025-48884,6.1,0.00033,0,61.0165
CVE-2025-54965,6.1,0.00033,0,61.0165
CVE-2025-54088,6.1,0.00033,0,61.0165
CVE-2025-61457,6.1,0.00033,0,61.0165
CVE-2025-56008,6.1,0.00033,0,61.0165
CVE-2025-60304,6.1,0.00032,0,61.016
CVE-2025-52647,6.1,0.00032,0,61.016
CVE-2024-40826,6.1,0.00032,0,61.016
CVE-2025-60302,6.1,0.00032,0,61.016
CVE-2025-55757,6.1,0.00031,0,61.0155
CVE-2025-53286,6.1,0.00031,0,61.0155
CVE-2025-53349,6.1,0.00031,0,61.0155
CVE-2025-53574,6.1,0.00031,0,61.0155
CVE-2025-41384,6.1,0.00031,0,61.0155
CVE-2025-10357,6.1,0.00031,0,61.0155
CVE-2025-11952,6.1,0.00031,0,61.0155
CVE-2025-62407,6.1,0.00031,0,61.0155
CVE-2025-60934,6.1,0.00031,0,61.0155
CVE-2025-62597,6.1,0.00031,0,61.0155
CVE-2025-62923,6.1,0.00031,0,61.0155
CVE-2025-60837,6.1,0.00031,0,61.0155
CVE-2025-55097,6.1,0.00031,0,61.0155
CVE-2025-62936,6.1,0.00031,0,61.0155
CVE-2025-62930,6.1,0.00031,0,61.0155
CVE-2025-61413,6.1,0.00031,0,61.0155
CVE-2025-63885,6.1,0.00031,0,61.0155
CVE-2025-10927,6.1,0.00031,0,61.0155
CVE-2025-12083,6.1,0.00031,0,61.0155
CVE-2025-11925,6.1,0.00031,0,61.0155
CVE-2025-58747,6.1,0.00031,0,61.0155
CVE-2025-49398,6.1,0.00031,0,61.0155
CVE-2025-49904,6.1,0.00031,0,61.0155
CVE-2025-52760,6.1,0.00031,0,61.0155
CVE-2025-60933,6.1,0.00031,0,61.0155
CVE-2025-49905,6.1,0.00031,0,61.0155
CVE-2025-49909,6.1,0.00031,0,61.0155
CVE-2025-61255,6.1,0.00031,0,61.0155
CVE-2025-52764,6.1,0.00031,0,61.0155
CVE-2025-49923,6.1,0.00031,0,61.0155
CVE-2025-10955,6.1,0.00031,0,61.0155
CVE-2025-61539,6.1,0.00031,0,61.0155
CVE-2025-10869,6.1,0.00031,0,61.0155
CVE-2025-60932,6.1,0.00031,0,61.0155
CVE-2025-61431,6.1,0.00031,0,61.0155
CVE-2025-10612,6.1,0.00031,0,61.0155
CVE-2025-53239,6.1,0.00031,0,61.0155
CVE-2025-10926,6.1,0.00031,0,61.0155
CVE-2025-60781,6.1,0.0003,0,61.015
CVE-2025-60280,6.1,0.0003,0,61.015
CVE-2025-55099,6.1,0.0003,0,61.015
CVE-2025-62598,6.1,0.0003,0,61.015
CVE-2025-63593,6.1,0.0003,0,61.015
CVE-2025-55098,6.1,0.0003,0,61.015
CVE-2024-20506,6.1,0.0003,0,61.015
CVE-2024-47090,6.1,0.0003,0,61.015
CVE-2025-11992,6.1,0.0003,0,61.015
CVE-2025-50736,6.1,0.0003,0,61.015
CVE-2024-49706,6.1,0.00029,0,61.0145
CVE-2025-64491,6.1,0.00029,0,61.0145
CVE-2025-11960,6.1,0.00029,0,61.0145
CVE-2025-12789,6.1,0.00029,0,61.0145
CVE-2025-62361,6.1,0.00028,0,61.014
CVE-2025-46652,6.1,0.00028,0,61.014
CVE-2025-53701,6.1,0.00028,0,61.014
CVE-2025-60936,6.1,0.00028,0,61.014
CVE-2024-42224,6.1,0.00028,0,61.014
CVE-2025-27632,6.1,0.00028,0,61.014
CVE-2025-62287,6.1,0.00027,0,61.0135
CVE-2025-61753,6.1,0.00027,0,61.0135
CVE-2025-53060,6.1,0.00027,0,61.0135
CVE-2025-53052,6.1,0.00027,0,61.0135
CVE-2025-53056,6.1,0.00027,0,61.0135
CVE-2025-53058,6.1,0.00027,0,61.0135
CVE-2025-53041,6.1,0.00027,0,61.0135
CVE-2024-10088,6.1,0.00026,0,61.013
CVE-2024-49707,6.1,0.00026,0,61.013
CVE-2024-10090,6.1,0.00026,0,61.013
CVE-2024-13598,6.1,0.00026,0,61.013
CVE-2025-53055,6.1,0.00025,0,61.0125
CVE-2025-40615,6.1,0.00024,0,61.012
CVE-2025-40616,6.1,0.00024,0,61.012
CVE-2025-2870,6.1,0.00024,0,61.012
CVE-2025-2869,6.1,0.00024,0,61.012
CVE-2025-2868,6.1,0.00024,0,61.012
CVE-2025-12590,6.1,0.00022,0,61.011
CVE-2025-12589,6.1,0.00019,0,61.0095
CVE-2025-10504,6.1,0.00019,0,61.0095
CVE-2025-31146,6.1,0.00018,0,61.009
CVE-2025-57521,6.1,0.00018,0,61.009
CVE-2025-54969,6.1,0.00017,0,61.0085
CVE-2025-12142,6.1,0.00017,0,61.0085
CVE-2025-55096,6.1,0.00017,0,61.0085
CVE-2023-23904,6.1,0.00016,0,61.008
CVE-2025-12456,6.1,0.00014,0,61.007
CVE-2025-8887,6.1,0.00014,0,61.007
CVE-2025-12410,6.1,0.00013,0,61.0065
CVE-2025-12403,6.1,0.00013,0,61.0065
CVE-2025-12402,6.1,0.00013,0,61.0065
CVE-2025-12400,6.1,0.00013,0,61.0065
CVE-2025-12415,6.1,0.00013,0,61.0065
CVE-2025-12452,6.1,0.00013,0,61.0065
CVE-2024-27877,6.1,0.00013,0,61.0065
CVE-2025-12412,6.1,0.00013,0,61.0065
CVE-2025-27045,6.1,0.00013,0,61.0065
CVE-2025-12416,6.1,0.00013,0,61.0065
CVE-2025-12401,6.1,0.00013,0,61.0065
